n=100;
m=100;
c=[291 223 250 221 214 270 215 300 272 276 266 262 240 261 220 242 223 210 248 200 207 281 247 271 245 255 241 223 200 233 296 267 282 235 238 256 277 292 259 252 276 296 265 261 225 280 248 268 200 243 230 231 291 249 236 204 289 250 206 227 262 235 246 300 213 289 283 278 240 217 289 296 295 205 210 296 211 289 271 293 218 225 267 277 217 222 295 260 231 215 258 211 217 241 225 245 267 292 279 270];
w=[134 148 139 146 222 131 143 267 178 202 126 223 168 203 278 287 127 275 179 124 233 265 108 137 216 298 130 297 163 288 133 152 237 206 188 232 139 233 220 203 160 250 253 285 127 247 250 212 119 230 204 107 173 240 271 140 122 164 119 160 213 171 297 199 129 111 102 262 277 171 257 169 267 221 108 271 177 296 249 258 114 244 124 126 210 297 120 103 106 182 178 201 178 244 143 111 170 200 298 281];
t=[
[0 -1 -1 -1 -1 -1 -1 -1 445 426 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 399 137 -1 275 -1 -1 429 -1 -1 269 102 434 409 -1 244 227 -1 -1 -1 -1 -1 423 -1 -1 -1 -1 -1 147 146 264 -1 -1 -1 -1 -1 425 -1 141 -1 278 -1 -1 -1 -1 445 -1 -1 -1 -1 -1 -1 -1 144 -1 -1 -1 340 -1 150 -1 -1 -1 -1 446 -1 -1 211 364 -1 -1 -1 -1 -1 -1 -1 -1 395 -1 313]
[-1 0 -1 -1 -1 383 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 259 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 174 -1 -1 400 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 270 -1 454 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 442 -1 -1 -1 -1 -1 180 -1 221 -1 -1 -1 -1 -1 -1 -1 -1 -1 477 -1 -1 -1 238 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 432 -1 -1]
[-1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 497 -1 -1 -1 -1 -1 -1 -1 -1 409 100 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 362 -1 -1 -1 -1 265 -1 -1 -1 -1 -1 -1 -1 156 -1 -1 319 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 168 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 391 -1 -1 -1 -1 238 -1 -1 198 -1 -1 -1]
[-1 -1 -1 0 -1 -1 466 -1 237 -1 -1 -1 -1 -1 -1 367 -1 -1 -1 -1 -1 -1 -1 363 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 234 406 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 260 -1 -1 -1 -1 -1 -1 -1 299 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 474 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 0 -1 -1 -1 -1 159 -1 -1 -1 101 -1 -1 -1 -1 332 -1 204 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 415 -1 -1 153 -1 -1 -1 -1 -1 134 396 -1 -1 -1 105 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 491 -1 -1 -1 104 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 266 -1 -1 -1 -1 -1 353 -1 -1 -1 -1 342 -1 -1 243 -1 -1]
[-1 383 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 390 -1 372 -1 -1 -1 -1 -1 -1 -1 -1 420 -1 -1 365 -1 164 -1 -1 -1 172 185 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 176 -1 -1 -1 -1 -1 135 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 436 -1 -1 -1 -1 -1 166 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 466 -1 -1 0 219 -1 -1 -1 -1 407 -1 -1 -1 -1 -1 -1 -1 -1 -1 472 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 116 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 183 -1 -1 -1 -1 -1 -1 -1 -1 426 -1 -1 -1 -1 -1 -1 183 -1 -1 -1 -1 -1 -1 -1 -1 444 -1 -1 -1 -1 -1 -1 -1 -1 496 -1 -1 -1 392 -1 -1 187 -1 -1 -1 149 -1 -1 -1 -1 -1 324 -1]
