n=100;
m=100;
c=[208 291 235 224 240 269 241 237 298 285 204 241 252 281 276 282 222 282 211 267 204 250 205 279 259 239 294 274 276 208 228 212 261 278 207 284 205 261 241 251 240 275 224 229 205 298 213 276 235 218 250 296 290 280 250 271 280 254 238 253 232 242 282 201 246 260 236 211 227 285 206 277 297 200 294 213 299 210 292 298 256 209 237 225 263 288 203 289 265 202 256 230 252 230 242 220 236 241 227 289];
w=[238 114 170 102 285 232 113 140 300 275 147 145 202 148 185 278 274 215 158 101 276 113 278 124 264 159 210 111 210 109 151 227 120 124 125 171 141 113 160 290 225 298 282 169 193 128 270 289 265 152 103 216 271 174 103 204 160 120 285 253 148 147 140 218 115 279 265 171 165 152 264 251 169 132 203 279 246 169 131 226 216 152 255 272 210 212 105 264 182 284 273 283 116 259 294 156 163 254 181 141];
t=[
[0 -1 -1 -1 199 249 -1 -1 -1 184 399 -1 288 -1 -1 -1 -1 -1 -1 128 -1 -1 409 -1 252 -1 208 -1 -1 183 -1 460 392 -1 -1 149 -1 -1 -1 104 -1 -1 -1 -1 117 197 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 426 178 -1 -1 -1 218 -1 185 -1 172 -1 -1 -1 -1 -1 -1 -1 -1 257 -1 484 -1 -1 -1 -1 173 225 -1 355 -1 -1 260 -1 -1 -1 -1 -1 389 -1 -1 -1 -1 -1 449]
[-1 0 -1 -1 -1 362 271 -1 -1 -1 -1 -1 488 -1 -1 -1 -1 -1 348 359 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 350 174 -1 -1 475 -1 -1 -1 349 340 -1 -1 -1 -1 355 -1 -1 103 -1 -1 -1 122 -1 -1 134 -1 -1 383 -1 -1 -1 -1 443 -1 391 -1 346 -1 -1 -1 -1 -1 249 -1 -1 -1 -1 -1 -1 361 -1 -1]
[-1 -1 0 285 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 353 -1 -1 -1 -1 458 -1 -1 -1 -1 -1 -1 -1 -1 301 -1 -1 -1 -1 -1 -1 -1 299 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 144 -1 -1 -1 399 -1 142 -1 240 -1 -1 -1 -1 -1 -1 453 364 -1 -1 380 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 375 -1 -1 238 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 285 0 -1 -1 -1 -1 -1 -1 366 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 244 -1 -1 -1 -1 -1 -1 -1 -1 265 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 279 -1 373 -1 -1 -1 -1 -1 -1 127 -1 114 -1 -1 -1 -1 -1 -1 -1 -1 -1 340 -1 144 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 104 340 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[199 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 146 -1 -1 -1 433 240 -1 -1 -1 284 107 -1 -1 -1 -1 322 406 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 440 -1 -1 -1 -1 116 -1 -1 -1 -1 -1 162 254 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 121 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 178 -1 115 406 -1 -1 -1]
[249 362 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 488 109 -1 -1 291 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 270 -1 -1 -1 -1 242 -1 -1 -1 439 -1 407 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 221 -1 -1 -1 -1 -1 -1 -1 -1 356 -1 434 357 -1 -1 -1 -1 286 -1 -1 -1 365 -1 264 -1]
[-1 271 -1 -1 -1 -1 0 272 -1 -1 103 -1 -1 -1 427 492 131 -1 -1 -1 -1 -1 372 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 296 -1 344 -1 -1 -1 -1 -1 -1 -1 -1 428 266 346 -1 223 372 -1 -1 477 -1 -1 -1 -1 -1 322 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 240 431 330 496 -1 -1 -1 -1 -1 -1 500 -1 480 -1 -1 243 353 163 249 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 272 0 -1 -1 262 -1 -1 -1 -1 -1 -1 -1 -1 293 -1 -1 -1 -1 -1 476 285 -1 424 -1 -1 -1 -1 339 -1 -1 388 -1 -1 -1 -1 -1 -1 -1 405 380 138 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 449 -1 -1 124 -1 -1 -1 -1 -1 219 393 -1 462 -1 -1 -1 335 -1 -1 -1 -1 -1 -1 -1 -1 -1 316 499 -1 -1 -1 202 -1 232]
[-1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 432 -1 -1 443 -1 -1 -1 -1 -1 -1 -1 -1 340 460 218 -1 237 138 -1 187 -1 -1 -1 493 -1 -1 419 442 -1 -1 -1 277 -1 260 -1 276 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 329 440 -1 -1 -1 -1 395 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 153 -1 -1 -1 -1 -1 -1 150 -1 -1 -1 -1 -1 -1]
[184 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 358 213 -1 306 -1 -1 436 325 336 -1 -1 -1 307 -1 -1 -1 151 -1 405 102 -1 -1 -1 -1 -1 -1 -1 -1 -1 346 -1 -1 -1 -1 -1 409 -1 460 318 248 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 206 -1 454 -1 -1 169 -1 -1 -1 -1 -1]
[399 -1 -1 366 -1 -1 103 262 -1 -1 0 389 -1 -1 -1 -1 -1 -1 -1 -1 -1 481 121 410 -1 -1 -1 -1 -1 -1 -1 234 379 -1 -1 -1 -1 -1 -1 -1 -1 119 106 -1 -1 -1 192 -1 -1 -1 -1 395 -1 -1 336 -1 -1 -1 -1 245 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 183 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 440 -1 -1 168 -1 -1 -1 -1 -1 -1 -1 425 344]
