n=100;
m=100;
c=[288 241 299 257 295 283 231 211 221 239 227 286 257 231 212 262 246 230 259 276 244 270 264 261 270 299 291 203 208 268 252 216 299 248 231 275 222 264 269 216 287 298 228 272 203 242 282 261 275 206 274 265 240 300 209 224 233 215 210 284 200 241 255 204 273 201 242 298 282 248 222 241 258 213 250 296 289 255 292 213 256 248 275 260 276 272 213 208 215 268 260 300 268 268 297 242 252 281 292 222];
w=[142 192 208 193 297 193 281 186 216 130 207 188 155 265 109 174 231 207 237 174 264 122 111 244 253 281 122 263 259 279 223 237 115 192 280 144 156 157 229 223 118 258 215 185 128 202 102 276 156 251 181 104 279 113 148 285 172 218 122 177 152 218 100 187 147 226 292 134 262 144 215 225 113 247 195 203 223 222 225 184 237 132 251 145 237 157 192 161 265 110 252 261 284 272 239 152 137 295 256 102];
t=[
[0 -1 -1 -1 -1 -1 320 -1 -1 -1 -1 -1 -1 -1 -1 -1 205 -1 -1 -1 -1 275 -1 386 -1 254 -1 -1 -1 -1 -1 309 -1 388 -1 -1 -1 377 -1 212 476 -1 -1 174 -1 -1 230 -1 182 -1 -1 -1 141 -1 -1 -1 -1 -1 -1 -1 474 -1 -1 -1 -1 -1 169 -1 -1 -1 -1 -1 -1 -1 -1 -1 210 -1 -1 -1 -1 108 -1 130 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 384 -1 -1 -1]
[-1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 327 -1 -1 -1 233 -1 -1 -1 187 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 190 -1 -1 -1 -1 -1 -1 -1 463 -1 -1 388 -1 184 499 -1 -1 -1 -1 337 -1 169 -1 424 -1 345 -1 -1 -1 -1 -1 -1 -1 -1 331 -1 -1 359 -1 -1 -1 -1 -1 322 -1 -1 210 -1 248 -1 -1 -1 -1 -1 -1 -1 180 330 -1 392 405 330 481 -1 408]
[-1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 396 -1 117 -1 338 -1 -1 -1 -1 -1 -1 -1 166 -1 -1 -1 -1 -1 -1 -1 -1 179 443 -1 -1 347 -1 195 -1 -1 -1 272 281 -1 -1 -1 -1 -1 -1 -1 -1 212 307 -1 326 -1 -1 237 -1 -1 -1 -1 393 368 292 -1 -1 -1 -1 304 -1 -1 -1 -1 -1 -1 295 -1 -1 214 -1 -1 -1 -1 210 261 -1 -1 -1 -1 339 -1 -1 -1]
[-1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 162 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 267 -1 -1 -1 -1 -1 -1 -1 -1 -1 206 -1 -1 421 -1 -1 -1 -1 -1 -1 -1 -1 128 -1 -1 -1 -1 188 -1 346 -1 -1 -1 -1 -1 299 -1 -1 -1 454 461 -1 -1 370 130 -1 -1 -1 -1 -1 -1 313 -1 -1 -1 -1 407 -1 134 392 427 274 -1 -1 -1 -1]
[-1 -1 -1 -1 0 -1 -1 330 -1 -1 -1 -1 -1 187 -1 -1 -1 432 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 275 -1 -1 -1 -1 -1 -1 -1 208 -1 -1 -1 -1 163 -1 498 -1 -1 -1 399 -1 -1 498 -1 -1 122 -1 -1 288 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 458 -1 330 -1 -1 -1 -1 -1 -1 -1 -1 -1 136 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 0 -1 -1 -1 272 -1 -1 350 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 125 -1 -1 -1 388 -1 280 -1 -1 -1 -1 108 -1 -1 449 -1 -1 -1 -1 389 275 -1 260 -1 -1 -1 -1 308 -1 -1 -1 -1 -1 498 149 -1 -1 -1 185 212 -1 -1 -1 -1 351 -1 431 223 -1 -1 -1 245 436 -1 312 443 -1 -1 -1 324 -1 -1 -1 -1 319 -1 -1 -1 391 -1 -1 -1 -1]
[320 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 242 -1 500 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 118 -1 434 -1 383 -1 487 -1 -1 -1 -1 188 -1 340 -1 192 -1 -1 -1 -1 -1 -1 -1 -1 -1 439 -1 -1 -1 -1 -1 -1 -1 159 -1 431 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 260 -1 352 -1 -1 138 -1 327 -1 256 350 -1 -1 -1 -1 233 -1 328 268]
[-1 -1 -1 -1 330 -1 -1 0 -1 -1 402 500 -1 219 241 261 -1 149 -1 322 -1 -1 111 239 -1 -1 -1 315 -1 239 -1 -1 180 -1 -1 -1 -1 -1 161 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 387 -1 -1 -1 269 266 414 455 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 120 -1 -1 301 368 -1 -1 154 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 138 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 246 420 279 337 -1 -1 -1 450 -1 -1 -1 -1 -1 -1 -1 -1 475 -1 -1 -1 351 -1 -1 -1 -1 -1 -1 -1 -1 309 -1 452 -1 335 255 414 330 -1 -1 -1 486 -1 -1 -1 386 -1 405 150 -1 -1 493 -1 -1 -1 358 278 -1 -1 -1 -1 114 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 272 -1 -1 -1 0 -1 365 207 -1 -1 -1 -1 -1 383 -1 -1 331 -1 -1 -1 -1 420 -1 -1 -1 -1 -1 -1 361 -1 -1 -1 -1 207 -1 -1 -1 242 -1 -1 499 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 327 -1 431 -1 317 134 -1 476 285 477 -1 -1 432 162 -1 -1 209 -1 -1 -1 -1 -1 -1 -1 -1 -1 384 -1 370 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 421 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 402 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 427 -1 -1 452 -1 272 -1 -1 -1 -1 -1 -1 -1 -1 -1 120 -1 -1 -1 -1 -1 -1 -1 275 -1 -1 -1 -1 108 -1 -1 -1 -1 -1 -1 -1 -1 -1 245 -1 -1 -1 -1 -1 -1 -1 293 231 -1 -1 -1 -1 -1 329 -1 441 -1 -1 296 -1 -1 -1 -1 -1 -1 -1 -1 465 350 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 140]
[-1 327 -1 162 -1 -1 -1 500 -1 365 -1 0 252 -1 -1 454 -1 498 -1 -1 -1 116 -1 -1 -1 -1 -1 -1 312 -1 -1 -1 373 200 -1 -1 -1 -1 -1 127 151 240 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 208 444 -1 -1 126 272 -1 -1 -1 -1 -1 397 -1 -1 335 -1 -1 -1 317 -1 -1 -1 -1 260 410 355 -1 -1 -1 -1 -1 267 244 -1 -1 431 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 350 -1 -1 -1 207 -1 252 0 -1 165 -1 -1 -1 -1 -1 -1 473 -1 368 402 -1 -1 -1 -1 302 -1 172 -1 448 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 373 -1 -1 -1 414 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 454 107 156 -1 485 -1 -1 -1 -1 -1 -1 -1 452 -1 -1 -1 -1 -1 -1 131 -1 -1 -1 -1 -1 -1 -1 -1 209 -1 -1 -1 178 -1 -1 289 -1 454 -1 333]
[-1 -1 -1 -1 187 -1 -1 219 -1 -1 -1 -1 -1 0 -1 277 -1 -1 -1 -1 -1 -1 -1 462 -1 299 199 200 -1 -1 -1 -1 317 -1 285 -1 -1 -1 -1 -1 -1 -1 -1 -1 377 -1 -1 -1 -1 -1 -1 492 -1 -1 -1 -1 492 -1 235 -1 -1 446 -1 352 -1 -1 494 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 308 -1 -1 -1 444 -1 -1 421 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 242 241 -1 -1 -1 -1 165 -1 0 -1 406 -1 -1 -1 -1 -1 384 -1 -1 -1 276 -1 -1 -1 -1 -1 379 249 -1 -1 -1 417 250 -1 -1 -1 158 -1 -1 -1 -1 -1 130 -1 -1 -1 -1 -1 -1 -1 -1 468 -1 110 -1 274 -1 442 -1 -1 488 -1 -1 -1 -1 -1 -1 303 -1 428 -1 -1 -1 -1 414 -1 -1 132 -1 -1 -1 -1 -1 -1 -1 236 489 -1 396 316 -1 -1 451 -1]
[-1 233 -1 -1 -1 -1 -1 261 -1 -1 -1 454 -1 277 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 331 197 -1 486 -1 -1 -1 190 -1 -1 -1 -1 -1 -1 -1 -1 493 153 -1 -1 151 -1 -1 -1 -1 -1 -1 -1 143 195 250 -1 -1 -1 128 -1 -1 416 217 -1 -1 -1 -1 -1 132 -1 -1 435 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 409 386 -1 -1 -1]
[205 -1 396 -1 -1 -1 500 -1 -1 -1 -1 -1 -1 -1 406 -1 0 -1 -1 -1 -1 -1 240 -1 -1 -1 -1 -1 238 -1 -1 -1 191 149 -1 -1 -1 -1 -1 -1 422 -1 -1 -1 -1 398 -1 -1 -1 -1 -1 309 -1 -1 -1 -1 225 -1 316 -1 483 -1 166 281 -1 -1 -1 -1 -1 -1 -1 -1 170 -1 -1 465 -1 -1 -1 -1 -1 -1 -1 179 237 -1 310 -1 472 -1 -1 -1 -1 -1 -1 -1 -1 -1 335 401]
[-1 -1 -1 -1 432 -1 -1 149 -1 -1 -1 498 -1 -1 -1 -1 -1 0 409 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 312 -1 142 356 -1 -1 -1 -1 -1 -1 284 -1 133 -1 410 -1 126 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 286 -1 -1 391 -1 357 -1 -1 -1 364 -1 215 -1 -1 -1 -1 -1 -1 -1 -1 482 -1 -1 136 -1 -1 -1 -1 -1 -1 282 -1 -1 -1]
[-1 -1 117 -1 -1 -1 -1 -1 -1 383 -1 -1 -1 -1 -1 -1 -1 409 0 -1 -1 -1 -1 416 -1 -1 -1 -1 -1 -1 -1 -1 230 -1 -1 -1 457 -1 -1 -1 -1 -1 -1 -1 -1 -1 256 -1 -1 -1 -1 -1 352 -1 -1 -1 215 -1 -1 -1 -1 -1 -1 -1 -1 -1 158 -1 -1 -1 364 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 189 -1 -1 -1 -1 -1 -1 459 -1 -1 331 -1 -1 215 -1 -1]
[-1 187 -1 -1 -1 -1 -1 322 -1 -1 427 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 259 -1 -1 -1 -1 -1 -1 -1 -1 328 -1 -1 191 -1 -1 -1 -1 -1 -1 -1 -1 227 -1 -1 -1 -1 -1 161 -1 -1 -1 168 -1 -1 -1 -1 128 -1 169 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 206 -1 436 205 -1 -1 -1 162 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 399 404 -1 -1]
