n=70;
m=70;
c=[285 228 211 238 209 203 271 296 299 239 238 272 272 291 204 213 227 296 273 274 202 274 276 240 260 237 244 282 220 233 272 261 264 217 220 232 298 278 279 217 249 276 225 248 225 264 282 232 297 260 231 210 268 248 202 254 278 298 282 215 236 274 234 227 292 227 252 290 295 284];
w=[184 178 280 246 231 157 159 213 268 175 270 113 199 269 274 253 206 119 142 274 199 265 115 117 127 212 273 218 133 275 222 288 259 257 208 200 208 270 179 292 226 127 118 145 202 236 215 145 204 186 265 277 214 147 246 139 182 242 210 164 127 238 126 201 283 203 280 277 276 262];
t=[
[0 187 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 329 -1 -1 292 115 -1 -1 -1 468 214 -1 -1 -1 -1 -1 -1 229 -1 -1 -1 -1 -1 -1 -1 376 -1 -1 152 -1 -1 -1 414 -1 243 -1 -1 -1 -1 -1 -1 -1 -1 168 -1 -1 -1 -1 -1 -1 -1]
[187 0 174 -1 -1 -1 -1 -1 -1 479 -1 -1 -1 325 -1 -1 142 -1 -1 169 -1 -1 479 -1 -1 -1 -1 -1 -1 352 -1 -1 -1 227 -1 -1 -1 129 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 397 -1 -1 -1 -1 -1 159 259 467 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 203 -1]
[-1 174 0 -1 -1 -1 -1 425 -1 149 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 305 -1 -1 -1 -1 -1 -1 470 -1 -1 -1 -1 -1 -1 -1 -1 -1 497 -1 149 -1 -1 163 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 145 -1 -1 -1 -1 -1 159 -1 -1]
[-1 -1 -1 0 313 -1 -1 -1 357 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 353 -1 -1 -1 -1 -1 -1 -1 355 -1 -1 -1 391 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 467 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 313 0 -1 -1 -1 -1 -1 -1 -1 150 -1 -1 354 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 265 -1 -1 459 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 153 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 150 -1 -1 -1 -1 -1 -1 188 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 294 -1 -1 -1 -1 -1 -1 -1 -1 347 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 146 411 -1 371]
[-1 -1 -1 -1 -1 -1 0 -1 -1 215 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 197 -1 -1 495 -1 -1 -1 -1 -1 168 -1 -1 -1 -1 -1 -1 -1 -1 -1 101 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 360 -1 483 -1 -1 -1 -1 216 -1 -1 318 -1 -1 -1 130 -1]
[-1 -1 425 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 251 -1 -1 -1 -1 -1 -1 -1 -1 -1 184 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 357 -1 -1 -1 -1 0 496 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 137 -1 -1 -1 -1 -1 -1 -1 -1 -1 198 -1 -1 342 135 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 459 378 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 479 149 -1 -1 -1 215 -1 496 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 217 -1 -1 -1 -1 -1 -1 -1 -1 -1 488 -1 -1 -1 112 -1 -1 -1 -1 -1 -1 248 -1 -1 -1 -1 397 477 -1 -1 208 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 371 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 407 -1 -1 -1 -1 -1 -1 362 -1 -1 -1 -1 -1 -1 -1 -1 -1 448 -1 459 -1 -1 -1 -1 -1 -1 -1 -1 455 -1 -1 -1 270 -1 211 -1 286 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 414 406 -1 -1 -1 -1 -1 -1 -1 128 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 325 442 -1 -1 -1 -1 -1 -1 -1 214 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 242 -1 -1 -1 -1 387 -1 -1 -1 -1 -1 318 -1 -1 -1]
[-1 -1 -1 -1 150 -1 -1 -1 -1 -1 -1 414 0 364 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 369 -1 -1 119 -1 -1 -1 -1 -1 -1 126 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 155 -1 -1 -1 -1 -1 -1 469 407 -1 -1 -1 -1 -1 -1]
[-1 325 -1 -1 -1 -1 -1 -1 -1 -1 -1 406 364 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 276 -1 -1 -1 302 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 462 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 381 -1 -1 -1 -1 -1 -1 -1 -1 117 100 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 168 -1 -1 -1 -1 348 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 354 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 484 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 214 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 483 -1 383 -1 135 129 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 209 -1 -1 278 -1 -1 -1 -1 422 137 -1]
[-1 142 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 208 -1 -1 -1 -1 250 -1 -1 -1 -1 -1 -1 -1 -1 -1 330 -1 221 -1 -1 -1 -1 -1 -1 320 -1 -1 -1 -1 -1 -1 -1 -1 -1 204 -1 -1 -1 -1 -1 -1 -1 -1 258 -1 -1 -1 185 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 381 -1 -1 0 473 239 -1 -1 176 -1 -1 -1 -1 102 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 410 -1 -1 -1 -1 220 -1 -1 -1 364 475 -1 -1 419 148 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 208 473 0 -1 -1 -1 -1 -1 193 -1 -1 -1 304 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 476 123 139 -1 -1 -1 -1 -1 -1 301 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
