n=100;
m=100;
c=[300 239 207 274 262 262 243 235 224 275 205 219 240 233 232 214 261 287 215 231 235 298 260 285 258 292 280 231 266 222 270 209 288 217 200 299 240 243 279 265 265 283 285 261 265 296 245 290 225 280 249 208 257 230 282 288 206 275 259 203 254 212 205 247 217 262 298 219 219 279 251 278 269 215 241 205 235 223 269 260 251 222 283 219 251 277 292 225 260 253 283 229 270 241 208 215 279 278 256 221];
w=[161 202 141 280 107 184 235 280 206 212 132 152 156 236 166 224 168 297 172 175 172 225 110 283 268 285 126 238 208 205 289 105 126 248 202 272 283 124 170 281 247 180 220 210 247 227 288 242 153 255 176 119 140 196 172 275 124 134 155 111 246 128 129 260 295 158 195 223 202 198 262 219 254 267 253 109 150 150 280 182 196 157 152 165 169 146 108 251 269 256 124 157 274 253 126 238 149 210 181 292];
t=[
[0 -1 -1 -1 -1 -1 -1 -1 -1 331 274 -1 289 -1 -1 -1 -1 -1 -1 -1 363 -1 -1 -1 -1 -1 -1 365 -1 235 -1 -1 -1 132 -1 -1 261 -1 -1 -1 441 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 394 490 362 -1 -1 178 -1 -1 242 -1 103 -1 146 -1 437 -1 -1 -1 -1 -1 -1 318 -1 317 -1 -1 -1 -1 -1 -1 253 -1 258 -1 -1 -1 211 -1 -1 -1 -1 -1 -1 -1]
[-1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 282 -1 -1 -1 -1 439 468 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 443 183 149 -1 -1 -1 -1 -1 -1 -1 -1 -1 417 -1 177 -1 -1 216 417 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 473 -1 -1 380 -1 -1 -1 339 -1 -1 -1 -1 -1 -1 -1 233 -1 -1 -1 -1 -1 369]
[-1 -1 0 -1 -1 -1 -1 -1 263 -1 -1 -1 -1 -1 -1 -1 435 -1 221 465 -1 -1 -1 -1 -1 476 -1 -1 -1 -1 230 -1 -1 -1 -1 317 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 290 420 -1 117 -1 -1 345 -1 -1 -1 314 -1 -1 -1 -1 -1 100 -1 -1 -1 -1 -1 -1 -1 -1 106 297 -1 -1 -1 -1 427 -1 108 -1 -1 -1 408 -1 -1 -1 103 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 0 272 489 -1 -1 214 -1 -1 -1 -1 -1 -1 242 -1 -1 -1 471 -1 -1 -1 -1 -1 -1 -1 -1 -1 410 -1 -1 -1 -1 -1 -1 -1 133 -1 -1 -1 251 149 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 315 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 359 -1 -1 117 -1 -1 -1 -1 -1 -1 -1 -1 411 -1 -1 293 -1 -1]
[-1 -1 -1 272 0 -1 -1 -1 -1 -1 -1 -1 318 411 -1 -1 431 442 429 -1 495 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 106 234 -1 -1 390 -1 -1 -1 -1 -1 -1 -1 -1 139 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 295 -1 -1 -1 -1 439 -1 -1 184 -1 -1 114 -1 247 -1 -1 -1 -1 -1 -1 361 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 308]
[-1 -1 -1 489 -1 0 -1 -1 -1 -1 -1 324 -1 -1 -1 -1 -1 320 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 137 -1 -1 176 -1 -1 313 478 -1 -1 337 -1 348 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 149 376 -1 -1 -1 -1 -1 100 -1 -1 427 484 -1 403 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 441 -1 116 -1 332 -1 -1 -1 463 -1 -1 195 356 -1 321]
[-1 -1 -1 -1 -1 -1 0 -1 215 -1 154 -1 -1 -1 194 -1 -1 309 199 -1 -1 -1 231 311 -1 -1 -1 -1 135 -1 -1 -1 -1 -1 -1 -1 -1 -1 126 161 215 -1 -1 -1 -1 -1 -1 301 289 -1 133 -1 -1 -1 -1 -1 -1 -1 -1 -1 471 -1 -1 -1 -1 -1 -1 -1 -1 390 -1 -1 -1 -1 197 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 158 -1 -1 -1 -1 -1 -1 -1 473 -1 379 489]
[-1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 427 152 425 -1 -1 -1 -1 -1 -1 -1 484 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 459 -1 294 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 162 -1 425 -1 409 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 453 -1 -1 -1 -1 429 -1 113 428 -1 -1 229 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 172 -1 111 -1]
[-1 -1 263 214 -1 -1 215 -1 0 -1 427 -1 466 -1 -1 -1 -1 -1 -1 -1 -1 -1 278 -1 -1 -1 -1 -1 -1 -1 -1 483 -1 -1 -1 333 481 -1 -1 -1 494 -1 -1 287 -1 395 -1 -1 141 -1 323 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 386 282 447 -1 -1 -1 -1 -1 -1 434 -1 -1 -1 -1 459 -1 -1 -1 -1 -1 -1 -1 -1 -1 446 -1 -1 -1 134 -1 -1 -1 320 493 123 -1 250 -1]
[331 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 131 -1 314 -1 -1 -1 319 -1 -1 -1 129 -1 -1 -1 -1 -1 -1 -1 379 -1 -1 -1 -1 358 -1 110 -1 311 -1 488 -1 212 -1 -1 -1 -1 214 -1 -1 -1 265 -1 -1 -1 -1 342 185 -1 -1 270 457 -1 -1 -1 -1 453 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[274 -1 -1 -1 -1 -1 154 -1 427 -1 0 404 -1 -1 -1 -1 -1 235 -1 493 -1 -1 -1 257 -1 -1 -1 -1 -1 -1 -1 455 396 -1 -1 -1 344 471 -1 -1 -1 -1 479 -1 -1 158 -1 -1 -1 -1 -1 -1 -1 466 -1 184 -1 108 234 -1 -1 -1 293 -1 -1 -1 -1 241 -1 -1 -1 -1 -1 467 398 -1 -1 339 -1 -1 -1 379 195 455 -1 -1 -1 -1 -1 -1 -1 451 -1 380 -1 -1 487 -1 -1 390]
[-1 -1 -1 -1 -1 324 -1 -1 -1 -1 404 0 -1 -1 -1 -1 -1 -1 -1 -1 241 -1 -1 -1 274 335 -1 -1 213 -1 362 -1 -1 -1 -1 395 -1 -1 292 -1 -1 -1 -1 -1 106 307 -1 -1 -1 -1 118 -1 -1 -1 -1 -1 -1 -1 340 103 -1 -1 -1 209 173 -1 -1 404 -1 -1 -1 -1 323 -1 356 -1 -1 335 437 -1 -1 -1 -1 286 -1 -1 367 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 146]
[289 -1 -1 -1 318 -1 -1 -1 466 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 260 164 -1 -1 234 125 -1 -1 118 -1 -1 -1 -1 -1 320 -1 -1 -1 -1 -1 -1 -1 161 -1 -1 -1 -1 174 -1 -1 -1 -1 -1 100 -1 251 -1 -1 -1 -1 -1 -1 -1 -1 206 -1 498 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 111 -1 -1 -1 -1 300 480 -1 468 -1 464 -1 -1 -1]
[-1 -1 -1 -1 411 -1 -1 427 -1 -1 -1 -1 -1 0 -1 -1 -1 229 -1 -1 -1 -1 -1 -1 195 -1 -1 -1 -1 439 -1 -1 -1 303 -1 -1 -1 -1 -1 -1 -1 325 -1 -1 -1 -1 100 -1 -1 -1 -1 392 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 365 318 312 -1 -1 406 -1 -1 -1 399 -1 -1 -1 -1 223 -1 124 -1 -1 -1 300 -1 -1 116 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 194 152 -1 -1 -1 -1 -1 -1 0 -1 -1 211 200 150 187 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 360 -1 -1 -1 -1 244 -1 210 -1 -1 -1 -1 -1 -1 -1 240 -1 -1 377 -1 -1 -1 325 -1 -1 445 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 458 -1 -1 425 247 -1 -1 336 -1 -1 -1 -1 172 -1 -1 -1 482 396 -1 -1 208 -1 -1 -1 -1 197 -1 307]
[-1 -1 -1 242 -1 -1 -1 425 -1 -1 -1 -1 -1 -1 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 433 -1 -1 -1 -1 236 -1 -1 -1 -1 -1 -1 -1 483 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 437 -1 -1 -1 -1 -1 220 -1 -1 -1 247 -1 -1 -1 412 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 273 -1 229 -1 469 148 -1 -1 424 -1 -1 -1 -1 -1]
[-1 -1 435 -1 431 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0 -1 491 -1 -1 408 -1 265 -1 -1 -1 494 -1 -1 -1 -1 406 -1 -1 -1 -1 -1 -1 -1 -1 403 341 -1 -1 -1 -1 -1 -1 -1 341 -1 -1 -1 429 248 -1 -1 -1 -1 -1 -1 483 -1 -1 -1 -1 399 257 -1 167 230 -1 -1 -1 -1 113 -1 -1 -1 -1 323 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 499 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 442 320 309 -1 -1 -1 235 -1 -1 229 211 -1 -1 0 -1 -1 -1 -1 378 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 105 -1 485 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 461 -1 376 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 489 -1 -1 -1 -1 -1 -1 -1 -1 245 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 280 -1 -1 -1 -1 -1 -1 -1 475 -1 -1 -1 281 361 -1]
[-1 -1 221 -1 429 -1 199 -1 -1 -1 -1 -1 -1 -1 200 -1 491 -1 0 109 -1 -1 -1 448 -1 -1 -1 -1 -1 357 -1 308 391 418 -1 -1 385 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 108 150 -1 -1 -1 -1 -1 459 -1 -1 -1 -1 -1 -1 -1 -1 247 -1 -1 -1 -1 409 -1 -1 -1 455 -1 -1 -1 -1 111 -1 -1 150 172 -1 -1 -1 -1 -1 -1 -1 -1 433 -1 -1 -1 343 -1 -1 -1 -1]
[-1 -1 465 471 -1 -1 -1 -1 -1 -1 493 -1 -1 -1 150 -1 -1 -1 109 0 422 -1 -1 -1 -1 -1 -1 406 -1 -1 -1 -1 -1 -1 -1 112 -1 -1 319 -1 -1 -1 -1 477 -1 -1 310 259 -1 -1 -1 -1 -1 -1 219 -1 -1 -1 -1 -1 -1 -1 -1 269 -1 -1 -1 -1 -1 334 -1 -1 255 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 461 404 -1 -1 -1 -1 211 -1 -1 -1 -1 -1]
[363 -1 -1 -1 495 -1 -1 -1 -1 -1 -1 241 -1 -1 187 -1 -1 -1 -1 422 0 -1 -1 -1 -1 -1 -1 -1 383 -1 439 247 -1 -1 -1 -1 -1 336 199 180 -1 -1 -1 -1 -1 205 -1 -1 -1 -1 -1 -1 -1 177 -1 -1 -1 -1 -1 -1 -1 -1 268 -1 -1 -1 -1 -1 -1 266 -1 -1 462 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 297 -1 440 -1 -1 -1 388 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
[-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 408 -1 -1 -1 -1 0 -1 -1 145 -1 -1 -1 -1 -1 -1 378 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 161 -1 -1 -1 -1 -1 156 191 -1 -1 -1 -1 415 216 435 -1 -1 -1 -1 246 403 -1 -1 -1 -1 -1 203 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 364 -1 -1 -1 -1 313 -1 -1 -1 -1 220 476]
